"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Voltage-Gated Sodium Channel Activity (GO:1905150)","2/5",0.229606337955562,0.999996292850528,0,0,2.96449650413148,4.36192757808677,"SLMAP;FGF13"
"Response To Bile Acid (GO:1903412)","2/5",0.229606337955562,0.999996292850528,0,0,2.96449650413148,4.36192757808677,"ALAS1;FGFR4"
"Response To Manganese Ion (GO:0010042)","2/5",0.229606337955562,0.999996292850528,0,0,2.96449650413148,4.36192757808677,"PRKN;D2HGDH"
"Response To Testosterone (GO:0033574)","2/5",0.229606337955562,0.999996292850528,0,0,2.96449650413148,4.36192757808677,"ROCK2;NKX3-1"
"Striated Muscle Hypertrophy (GO:0014897)","2/5",0.229606337955562,0.999996292850528,0,0,2.96449650413148,4.36192757808677,"TCAP;TTN"
"Subtelomeric Heterochromatin Formation (GO:0031509)","2/5",0.229606337955562,0.999996292850528,0,0,2.96449650413148,4.36192757808677,"EZH1;SIRT2"
"Succinate Transport (GO:0015744)","2/5",0.229606337955562,0.999996292850528,0,0,2.96449650413148,4.36192757808677,"SLC16A1;SLC25A11"
"Telencephalon Cell Migration (GO:0022029)","2/5",0.229606337955562,0.999996292850528,0,0,2.96449650413148,4.36192757808677,"FGF13;PEX13"
"Thiamine-Containing Compound Metabolic Process (GO:0042723)","2/5",0.229606337955562,0.999996292850528,0,0,2.96449650413148,4.36192757808677,"THTPA;SLC19A2"
"Tight Junction Organization (GO:0120193)","2/5",0.229606337955562,0.999996292850528,0,0,2.96449650413148,4.36192757808677,"PATJ;CLDN12"
"Tongue Development (GO:0043586)","2/5",0.229606337955562,0.999996292850528,0,0,2.96449650413148,4.36192757808677,"TBX1;SIX4"
"Ventricular Cardiac Muscle Cell Development (GO:0055015)","2/5",0.229606337955562,0.999996292850528,0,0,2.96449650413148,4.36192757808677,"MEF2A;PROX1"
"Regulation Of Protein Catabolic Process (GO:0042176)","26/122",0.230437276054984,0.999996292850528,0,0,1.20534571794169,1.76917820934675,"AMER1;PRKN;NDUFA13;GSK3A;FAF1;ODC1;ASB11;ZDHHC2;PKD1;OAZ2;UBB;PRKACA;RILP;CSNK2A1;RDX;DAB2IP;SIRT2;UCHL5;CUL4A;PINK1;NEDD4;EEF1A2;PIN1;ASB5;CHMP6;TRIM32"
"Cellular Response To Amino Acid Starvation (GO:0034198)","10/42",0.231620504848903,0.999996292850528,0,0,1.39016857766858,2.03333702317369,"SH3GLB1;MIOS;RRAGB;NPRL2;SESN1;RRAGD;TFEB;KPTN;MTOR;ATF4"
"Cellular Response To Glucose Starvation (GO:0042149)","10/42",0.231620504848903,0.999996292850528,0,0,1.39016857766858,2.03333702317369,"SH3GLB1;MTMR3;PRKAA2;SESN1;PICK1;FOXO3;ATG14;KPTN;ATF4;CPEB4"
"Actin Nucleation (GO:0045010)","6/23",0.236473863378091,0.999996292850528,0,0,1.56980381462648,2.26352773538004,"WIPF3;WASH4P;WHAMM;WASHC1;LMOD3;LMOD2"
"Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202)","6/23",0.236473863378091,0.999996292850528,0,0,1.56980381462648,2.26352773538004,"PRKN;PINK1;HSPB1;PARK7;NOL3;ATF4"
"Nuclear Membrane Reassembly (GO:0031468)","6/23",0.236473863378091,0.999996292850528,0,0,1.56980381462648,2.26352773538004,"NSFL1C;UBXN2A;VPS4A;BANF1;CHMP6;SIRT2"
"Positive Regulation Of Protein Targeting To Membrane (GO:0090314)","6/23",0.236473863378091,0.999996292850528,0,0,1.56980381462648,2.26352773538004,"FIS1;KCNB1;MIEF2;ANK3;MFF;HRAS"
"Golgi To Plasma Membrane Protein Transport (GO:0043001)","7/28",0.244486805817028,0.999996292850528,0,0,1.48263320603746,2.08842814253873,"BBS2;RAB10;GOLGA4;RAB26;KIF13A;ANK3;OPTN"
"Negative Regulation Of Cytoskeleton Organization (GO:0051494)","7/28",0.244486805817028,0.999996292850528,0,0,1.48263320603746,2.08842814253873,"PRKN;CAV3;TWF2;SSH2;FKBP4;CLASP1;PFN2"
"Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901)","7/28",0.244486805817028,0.999996292850528,0,0,1.48263320603746,2.08842814253873,"CAMK2D;CAV3;ATP2A2;CTNNA3;CALM3;FGF13;HCN1"
"Mammary Gland Epithelium Development (GO:0061180)","4/14",0.246885635887586,0.999996292850528,0,0,1.77890433360589,2.48838485958745,"ERBB4;AKT2;ZNF703;SCRIB"
"Mitochondrion Transport Along Microtubule (GO:0047497)","4/14",0.246885635887586,0.999996292850528,0,0,1.77890433360589,2.48838485958745,"OPA1;UBB;MAPT;LRPPRC"
"Negative Regulation Of Defense Response To Virus (GO:0050687)","4/14",0.246885635887586,0.999996292850528,0,0,1.77890433360589,2.48838485958745,"PPM1B;TRAF3IP1;C1QBP;NT5C2"
"Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717)","4/14",0.246885635887586,0.999996292850528,0,0,1.77890433360589,2.48838485958745,"ACADVL;KLHL25;DCAF5;WDTC1"
"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)","4/14",0.246885635887586,0.999996292850528,0,0,1.77890433360589,2.48838485958745,"NANOS1;CNOT7;CPEB3;TOB1"
"Positive Regulation Of Protein-Containing Complex Disassembly (GO:0043243)","4/14",0.246885635887586,0.999996292850528,0,0,1.77890433360589,2.48838485958745,"FYCO1;SLN;BNIP3;TOM1"
"Post-Translational Protein Targeting To Endoplasmic Reticulum Membrane (GO:0006620)","4/14",0.246885635887586,0.999996292850528,0,0,1.77890433360589,2.48838485958745,"UBL4A;SEC61A2;SGTA;GET4"
"Regulation Of ATP Biosynthetic Process (GO:2001169)","4/14",0.246885635887586,0.999996292850528,0,0,1.77890433360589,2.48838485958745,"PINK1;PARP1;PPARA;PPARGC1A"
"Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090189)","4/14",0.246885635887586,0.999996292850528,0,0,1.77890433360589,2.48838485958745,"GDNF;SIX4;NOG;SIX1"
"Regulation Of Extracellular Matrix Disassembly (GO:0010715)","4/14",0.246885635887586,0.999996292850528,0,0,1.77890433360589,2.48838485958745,"DDR1;FGFR4;CLASP1;CLASP2"
"Regulation Of Histone H3-K4 Methylation (GO:0051569)","4/14",0.246885635887586,0.999996292850528,0,0,1.77890433360589,2.48838485958745,"KANSL2;MCRS1;KANSL3;KAT8"
"Regulation Of Phosphate Metabolic Process (GO:0019220)","4/14",0.246885635887586,0.999996292850528,0,0,1.77890433360589,2.48838485958745,"IGBP1;IKBKB;SIRT2;SMG5"
"Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)","8/33",0.249815413076768,0.999996292850528,0,0,1.42336698499318,1.97425695300037,"RNF31;SH3GLB1;NPEPPS;GSK3A;PINK1;HSPA1L;ARIH2;PIN1"
"Regulation Of G0 To G1 Transition (GO:0070316)","8/33",0.249815413076768,0.999996292850528,0,0,1.42336698499318,1.97425695300037,"SMARCD3;BCL7A;PHF10;RRM2B;BCL7B;DAB2IP;DPF3;FOXO4"
"Regulation Of Protein Polymerization (GO:0032271)","8/33",0.249815413076768,0.999996292850528,0,0,1.42336698499318,1.97425695300037,"HAX1;PRUNE1;ARL2;MAPRE3;MAPT;GBA2;CAMSAP1;PFN2"
"Establishment Of Protein Localization To Plasma Membrane (GO:0061951)","9/38",0.253365854360996,0.999996292850528,0,0,1.38045851528384,1.8952601679378,"BBS2;RAB10;GOLGA4;RAB26;RILPL1;KIF13A;RDX;ANK3;OPTN"
"SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146)","10/43",0.25568084485799,0.999996292850528,0,0,1.34795952977771,1.83838132633352,"FBXW4;FBXW5;CUL5;DMAC2;CUL2;CUL1;FBXL17;FBXO3;SKP1;FBXO31"
"Positive Regulation Of Stress Fiber Assembly (GO:0051496)","10/43",0.25568084485799,0.999996292850528,0,0,1.34795952977771,1.83838132633352,"PAK1;SYNPO2L;ROCK2;LIMCH1;FHOD1;TPM1;TESK1;ARHGEF10L;NF2;PFN2"
"Regulation Of TOR Signaling (GO:0032006)","17/78",0.256100147417323,0.999996292850528,0,0,1.2399200057395,1.68900255347088,"EPM2A;GSK3A;ENDOG;PRKAA2;MIOS;NPRL2;ARAF;TSC2;TSC1;RPTOR;DEPTOR;RRAGB;RRAGD;MLST8;GPAT3;ROS1;LAMTOR5"
"Cellular Response To Decreased Oxygen Levels (GO:0036294)","16/73",0.256946450319337,0.999996292850528,0,0,1.24884264256485,1.69703675674791,"EGLN1;BNIP3;TSC1;SIRT2;MTOR;HIPK2;RPTOR;SLC8A3;NPEPPS;PINK1;FAM162A;MLST8;PICK1;STUB1;NKX3-1;CPEB4"
"Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)","11/48",0.257105987227599,0.999996292850528,0,0,1.3224939849735,1.79629977539958,"DUSP3;TNIP1;WNK2;DAB2IP;SPRY3;RANBP9;PIN1;SPRY2;C3ORF33;DUSP26;SYNJ2BP"
"Negative Regulation Of Metabolic Process (GO:0009892)","12/53",0.257872043643941,0.999996292850528,0,0,1.30200331776604,1.76459438362676,"STK11;ACTN3;PLCL1;NRDC;PLCL2;ACOT13;ZDHHC7;PGAM5;ACVR2B;HOXC10;ATF4;MAP2K6"
"Protein Homotetramerization (GO:0051289)","12/53",0.257872043643941,0.999996292850528,0,0,1.30200331776604,1.76459438362676,"RYR1;KCNJ12;ACOT13;AQP4;ALDOA;UPB1;ACACB;RYR3;CBR4;KCNJ2;GNMT;HCN1"
"Memory (GO:0007613)","13/58",0.258139018089863,0.999996292850528,0,0,1.28516089860352,1.740438155104,"ATAD1;MUSK;SLC2A4;VLDLR;SLC6A1;NOL3;LRRC66;NTF4;SLC8A3;PPP3CB;MAPT;CPEB3;FGF13"
"DNA Catabolic Process (GO:0006308)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"CECR2;ENDOG;SETMAR;REXO4;DNASE1L1"
"NADP Metabolic Process (GO:0006739)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"MDH1;NNT;IDH2;NUDT17;NUDT12"
"RNA Destabilization (GO:0050779)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"FXR1;RIDA;FXR2;ROCK2;RBM24"
"Cellular Response To Misfolded Protein (GO:0071218)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"BAG6;RNF126;CUL3;STUB1;RNF5"
"Cortical Actin Cytoskeleton Organization (GO:0030866)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"FHOD3;IKBKB;ROCK2;FHOD1;RHOQ"
"Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"HEXIM2;INCA1;CDK5RAP1;IPO7;IPO5"
"Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"ACADVL;KLHL25;SIRT4;DCAF5;WDTC1"
"Negative Regulation Of Peptidyl-Serine Phosphorylation (GO:0033137)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"MLXIPL;PDE4D;INPP5J;DMD;GPD1L"
"Negative Regulation Of Protein Dephosphorylation (GO:0035308)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"YWHAE;PTPA;BOD1;CRY2;ENSA"
"Oligodendrocyte Differentiation (GO:0048709)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"EIF2B5;SLC8A3;EIF2B3;NSUN5;SOX6"
"Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"PPP3CB;C10ORF71;PPP3CC;AKAP6;LMCD1"
"Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"PPP3CB;C10ORF71;PPP3CC;AKAP6;LMCD1"
"Protein Heterooligomerization (GO:0051291)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"TMEM120B;TMEM120A;ZNF777;PKD1;CBR4"
"Receptor Clustering (GO:0043113)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"MUSK;DNAJA3;DVL1;PICK1;MADCAM1"
"Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"GPC1;NOG;SPRY3;SPRY2;FGFBP3"
"Regulation Of Protein-Containing Complex Disassembly (GO:0043244)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"MTRF1;SLN;BNIP3;OGFOD1;GSPT1"
"Response To Fatty Acid (GO:0070542)","5/19",0.261463032282273,0.999996292850528,0,0,1.58835098925066,2.1307130878578,"PPP5C;GLDC;IRS1;PDK4;FOXO3"
"Ear Morphogenesis (GO:0042471)","6/24",0.269958220409157,0.999996292850528,0,0,1.48250159076448,1.9413181486151,"TBX1;TMIE;NOG;SIX1;OXSR1;SOBP"
"Actin Filament Depolymerization (GO:0030042)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"CFL2;MICAL3;TWF2"
"Cardiac Muscle Cell Membrane Repolarization (GO:0099622)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"YWHAE;ATP1B1;KCNJ2"
"Histone H3-K14 Acetylation (GO:0044154)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"KAT2B;SGF29;KAT14"
"Inositol Phosphate Biosynthetic Process (GO:0032958)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"PPIP5K1;ITPKA;IP6K3"
"Metanephric Mesenchyme Development (GO:0072075)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"SIX4;SIX1;OXSR1"
"Negative Regulation Of Dephosphorylation (GO:0035305)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"PTPA;URI1;ENSA"
"Negative Regulation Of Homotypic Cell-Cell Adhesion (GO:0034111)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"RDX;ZNF703;PRKG1"
"Negative Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901029)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"MPV17L;FZD9;SLC25A4"
"Negative Regulation Of Oxidoreductase Activity (GO:0051354)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"PRKN;OXA1L;ETFBKMT"
"Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"FZD9;SLC25A4;YBX3"
"Positive Regulation Of Cellular Respiration (GO:1901857)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"PINK1;PARK7;ISCU"
"Positive Regulation Of Chondrocyte Differentiation (GO:0032332)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"PKDCC;ZBTB16;SOX6"
"Positive Regulation Of Protein Depolymerization (GO:1901881)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"SLN;PDXP;NES"
"Progesterone Receptor Signaling Pathway (GO:0050847)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"NEDD4;UBE3A;ZDHHC7"
"Protein Kinase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007205)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"DGKD;PARD3;PICK1"
"Regulation Of Lipid Transport (GO:0032368)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"PRKN;SAR1B;PPARA"
"Regulation Of Long-Term Neuronal Synaptic Plasticity (GO:0048169)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"CAMK2B;SYNGR1;NEURL1"
"Regulation Of Microtubule Nucleation (GO:0010968)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"PAK1;PDE4DIP;CKAP5"
"Regulation Of Mitochondrial Depolarization (GO:0051900)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"MLLT11;BCL2;FZD9"
"Regulation Of Synapse Maturation (GO:0090128)","3/10",0.273436169829331,0.999996292850528,0,0,1.9057999221487,2.47122611146598,"CAMK2B;NEURL1;DAB2IP"
"Carbohydrate Derivative Biosynthetic Process (GO:1901137)","7/29",0.275067456041806,0.999996292850528,0,0,1.41515399494123,1.82659433439117,"TPI1;SCCPDH;B4GAT1;RRM2B;TNIP1;B3GNT5;LARGE1"
"Protein K11-linked Ubiquitination (GO:0070979)","7/29",0.275067456041806,0.999996292850528,0,0,1.41515399494123,1.82659433439117,"PRKN;UBE2H;UBE2D4;UBE2B;UBE2E3;ANAPC5;ANAPC11"
"Protein Insertion Into ER Membrane (GO:0045048)","7/29",0.275067456041806,0.999996292850528,0,0,1.41515399494123,1.82659433439117,"UBL4A;SGTA;EMC3;EMC4;EMC6;EMC9;GET4"
"Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)","8/34",0.278101659838443,0.999996292850528,0,0,1.36853814671004,1.75141207862905,"RPTOR;MLXIPL;PRKAA2;IRS1;EGF;AKT2;MLST8;MTOR"
"Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333)","13/59",0.279462630715317,0.999996292850528,0,0,1.25714540270848,1.60271794860868,"HSPA8;THRA;TRAF3IP1;PARK7;PPM1A;CPTP;PEX5;HSF1;ULK1;RAF1;CRYAB;LCMT1;ANKS1B"
"Axonal Transport (GO:0098930)","9/39",0.27977852593408,0.999996292850528,0,0,1.33436135371179,1.69965207159795,"RAB21;SNAPIN;OPA1;DST;TMEM108;AP3S2;KIF1B;MAPT;SOD1"
"Positive Regulation Of Intracellular Transport (GO:0032388)","9/39",0.27977852593408,0.999996292850528,0,0,1.33436135371179,1.69965207159795,"STK11;ICE1;ACTN2;MYL1;NEDD4;RUFY3;ATP2A1;PCNT;OAZ2"
"Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)","11/49",0.280611047646424,0.999996292850528,0,0,1.28761246370979,1.63627955827067,"IGBP1;USP47;RNF34;CSNK2A1;DNAJB6;PARK7;TRIAP1;RAF1;NOL3;MAP2K5;LAMTOR5"
"Lysosomal Transport (GO:0007041)","22/105",0.281610600179246,0.999996292850528,0,0,1.17930390419525,1.49444930151968,"PRKN;SNAPIN;PLEKHF1;SLC30A2;AKTIP;VPS4A;ATG14;TRAK1;USE1;ASB15;PINK1;CCDC91;HOOK2;ALS2;VPS51;BIN1;NEDD4;RAB12;KIF13A;VPS52;CHMP6;RILP"
"Macromolecule Catabolic Process (GO:0009057)","18/85",0.290707249796477,0.999996292850528,0,0,1.19517324458419,1.47656307952523,"SH3GLB1;PRKN;PABPC4;DIS3L;DAB2IP;SETMAR;USE1;RNF5;REXO4;MTOR;SUPV3L1;EXOSC7;EXOSC5;NEDD4;RAB12;CAPN3;SQSTM1;DNASE1L1"
"Positive Regulation Of Amide Metabolic Process (GO:0034250)","18/85",0.290707249796477,0.999996292850528,0,0,1.19517324458419,1.47656307952523,"GSK3A;NSUN5;PRMT1;ROCK2;CIRBP;SAMD4A;PLA2G6;EEF2;MTOR;SIRT3;FXR1;FXR2;GUF1;PRR16;METTL5;CPEB3;EIF3C;EIF4G3"
"Coenzyme A Metabolic Process (GO:0015936)","4/15",0.291329562732135,0.999996292850528,0,0,1.61708664734012,1.99435317989803,"PANK4;NUDT8;PANK1;NUDT19"
"Negative Regulation Of mRNA Processing (GO:0050686)","4/15",0.291329562732135,0.999996292850528,0,0,1.61708664734012,1.99435317989803,"PCBP4;C1QBP;RBM20;SAP18"
"Positive Regulation Of Glucose Metabolic Process (GO:0010907)","4/15",0.291329562732135,0.999996292850528,0,0,1.61708664734012,1.99435317989803,"IRS1;AKT2;ARPP19;PPARGC1A"
"Positive Regulation Of Potassium Ion Transport (GO:0043268)","4/15",0.291329562732135,0.999996292850528,0,0,1.61708664734012,1.99435317989803,"AMIGO1;KCNE5;FHL1;AKAP6"
"Positive Regulation Of Transcription By RNA Polymerase III (GO:0045945)","4/15",0.291329562732135,0.999996292850528,0,0,1.61708664734012,1.99435317989803,"RPTOR;ICE1;ZC3H8;MTOR"
"Regulation Of Bicellular Tight Junction Assembly (GO:2000810)","4/15",0.291329562732135,0.999996292850528,0,0,1.61708664734012,1.99435317989803,"IKBKB;ROCK2;NPHP1;PRKACA"
"Retrograde Axonal Transport (GO:0008090)","4/15",0.291329562732135,0.999996292850528,0,0,1.61708664734012,1.99435317989803,"DST;TMEM108;KIF1C;SOD1"
"Peptide Biosynthetic Process (GO:0043043)","32/158",0.298794507169138,0.999996292850528,0,0,1.13005758927209,1.36510867380752,"MRPS17;HBS1L;MRPS15;MRPS16;MRPS11;MRPS33;MRPL14;MRPL37;MRPL12;MRPL34;MRPL35;GSPT1;MRPL10;MRPL41;CARNS1;DMD;GGT7;PABPC4;DHPS;MRPS18B;MRPS18A;MRPS7;MRPL24;RPL3L;MRPL43;MRPS5;COPS5;MRPL51;TNIP1;EEF1A2;MRRF;EIF4G1"
"Monocarboxylic Acid Biosynthetic Process (GO:0072330)","14/65",0.299358517416406,0.999996292850528,0,0,1.22107722564292,1.47275756640407,"GAMT;ACOT8;OSBPL7;OSBPL6;OXSM;PARK7;HOGA1;ACACB;MCAT;NDUFAB1;MLYCD;HTD2;OSBPL1A;CBR4"
"DNA Methylation (GO:0006306)","5/20",0.300067190388913,0.999996292850528,0,0,1.48237004725554,1.78440125661658,"N6AMT1;ZDBF2;MTRR;DNMT3A;PICK1"
"Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)","5/20",0.300067190388913,0.999996292850528,0,0,1.48237004725554,1.78440125661658,"FIS1;CAMK2D;PACS2;BCL2;ATP2A2"
"Long-Term Memory (GO:0007616)","5/20",0.300067190388913,0.999996292850528,0,0,1.48237004725554,1.78440125661658,"NTF4;SLC2A4;NOL3;CPEB3;LRRC66"
"Negative Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904030)","5/20",0.300067190388913,0.999996292850528,0,0,1.48237004725554,1.78440125661658,"HEXIM2;INCA1;CDK5RAP1;IPO7;IPO5"
"Negative Regulation Of Microtubule Depolymerization (GO:0007026)","5/20",0.300067190388913,0.999996292850528,0,0,1.48237004725554,1.78440125661658,"MID1IP1;FGF13;TRIM54;CLASP1;CLASP2"
"Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058)","5/20",0.300067190388913,0.999996292850528,0,0,1.48237004725554,1.78440125661658,"MAPKAP1;DAB2IP;SPRY3;MFN2;SPRY2"
"Positive Regulation Of Lipid Catabolic Process (GO:0050996)","5/20",0.300067190388913,0.999996292850528,0,0,1.48237004725554,1.78440125661658,"IRS1;AKT2;PPARA;MTLN;PLIN5"
"Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043)","5/20",0.300067190388913,0.999996292850528,0,0,1.48237004725554,1.78440125661658,"MEF2C;ERBB4;NOG;POLR2D;ZFPM2"
"Regulation Of Phosphatase Activity (GO:0010921)","5/20",0.300067190388913,0.999996292850528,0,0,1.48237004725554,1.78440125661658,"PTPA;PPP1R2;URI1;PPP6R2;TSC1"
"Response To ATP (GO:0033198)","5/20",0.300067190388913,0.999996292850528,0,0,1.48237004725554,1.78440125661658,"KCNJ11;P2RY2;CIB2;PDXP;RYR3"
"Purine Ribonucleotide Biosynthetic Process (GO:0009152)","12/55",0.303125248905572,0.999996292850528,0,0,1.24129256843028,1.48161822480214,"PANK4;ADSL;ATP5F1A;ADCY9;ATP5F1B;PANK1;IMPDH2;ATP5PO;AMPD1;ADCY2;ALDOA;ATP5F1C"
"Cellular Response To Steroid Hormone Stimulus (GO:0071383)","6/25",0.304489958870597,0.999996292850528,0,0,1.40438907467742,1.66998315948976,"HSPA8;URI1;AKR1B1;ATP1A2;ZDHHC7;NKX3-1"
"Lamellipodium Assembly (GO:0030032)","6/25",0.304489958870597,0.999996292850528,0,0,1.40438907467742,1.66998315948976,"ABLIM2;ABLIM3;ARHGEF4;WHAMM;PARVB;ARHGEF6"
"Myotube Differentiation (GO:0014902)","6/25",0.304489958870597,0.999996292850528,0,0,1.40438907467742,1.66998315948976,"MEF2C;SIX4;MYOD1;TMEM182;NOS1;KLHL40"
"Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)","6/25",0.304489958870597,0.999996292850528,0,0,1.40438907467742,1.66998315948976,"TMEM161A;BCL2;TRIAP1;AMH;TRIM32;TPT1"
"Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)","6/25",0.304489958870597,0.999996292850528,0,0,1.40438907467742,1.66998315948976,"GABARAPL2;PDCL3;HSP90AB1;CSNK2A1;SGTA;HIPK2"
"Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)","6/25",0.304489958870597,0.999996292850528,0,0,1.40438907467742,1.66998315948976,"PRKN;USP25;UBXN1;OPA1;AQP11;PARK7"
"Positive Regulation Of Glucose Import (GO:0046326)","6/25",0.304489958870597,0.999996292850528,0,0,1.40438907467742,1.66998315948976,"IRS1;AKT2;CLTCL1;PTPN11;ARPP19;RHOQ"
"Purine Nucleoside Bisphosphate Metabolic Process (GO:0034032)","6/25",0.304489958870597,0.999996292850528,0,0,1.40438907467742,1.66998315948976,"ACOT8;OXSM;ACOT2;ACOT1;MLYCD;ACSF2"
