"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"AP005482.1","AP005482.1",1.69134918561014,2.78659916687235e-08,4.40614480687732e-09,8.15025180016588,5.86817634767639
"GRAMD4P3","GRAMD4P3",1.5200905791544,2.80868587896039e-08,4.44183553305357e-09,13.2488886685214,5.86683826879844
"FLJ22447","FLJ22447",0.81112991200057,2.82084306584041e-08,4.46183242934236e-09,75.8015062431587,5.86609313260896
"CLCN5","CLCN5",-0.69808388999889,2.82234530124247e-08,4.46497972463562e-09,391.864008271048,-5.86597615232167
"AC026202.2","AC026202.2",1.32106370749585,2.84184197983312e-08,4.49660015443416e-09,14.9635087201296,5.8648053008709
"BICD2","BICD2",-0.735313404364761,2.85497706991615e-08,4.51816366265591e-09,2414.93518084827,-5.86401142660139
"ATF7IP2","ATF7IP2",0.838064009311274,2.8618942376758e-08,4.52989243390692e-09,148.721512711838,5.86358117121286
"TXNDC16","TXNDC16",-0.627213992171714,2.86285981384831e-08,4.53220300047464e-09,408.232418865895,-5.86349653878521
"FABP5","FABP5",1.22496587763632,2.86339187257544e-08,4.53382767331749e-09,5294.898002703,5.86343705470626
"IKBKGP1","IKBKGP1",-0.802482856513597,2.86619843757378e-08,4.53905465837253e-09,304.675075193036,-5.86324581994503
"EBI3","EBI3",1.56782031151812,2.86653218175611e-08,4.54036641920276e-09,115.102406467517,5.86319786143092
"AF127936.2","AF127936.2",1.92201101480961,2.88741579169052e-08,4.57423338348634e-09,5.30451068915647,5.86196431666616
"TMEM191B","TMEM191B",1.37824478247222,2.93224037310314e-08,4.64604549950138e-09,23.4074939630547,5.8593778256659
"SPSB1","SPSB1",-0.858721798850766,2.93695271944071e-08,4.65431453666934e-09,2095.24861587363,-5.85908249731425
"KBTBD11","KBTBD11",-0.984462620087832,2.95303842085969e-08,4.68061309855653e-09,268.18999329278,-5.85814662773227
"RAB9B","RAB9B",-1.26383000528814,2.96547658344114e-08,4.70113804670223e-09,98.5290624889756,-5.85741976824049
"LXN","LXN",0.962450225317515,2.9660787703733e-08,4.70290311332995e-09,1451.32718649097,5.85735740538978
"IRF9","IRF9",0.584268266702668,2.99526535566893e-08,4.75081706867897e-09,2949.82601060113,5.8556731660503
"MRPL45","MRPL45",0.497562771834586,2.99526535566893e-08,4.75045182350433e-09,1169.05315145332,5.85568594227343
"ADNP2","ADNP2",-0.436855724292712,3.00931091532142e-08,4.77391709455344e-09,928.282245826553,-5.8548670661365
"DSEL","DSEL",-0.814084721063155,3.01945613223127e-08,4.79083629603732e-09,1133.41792757628,-5.85427905708493
"TOP3A","TOP3A",-0.452284500783506,3.02109609617099e-08,4.79426381227933e-09,774.07297254531,-5.85416018353439
"AL034417.3","AL034417.3",1.12167877534883,3.04971152611872e-08,4.84050773387897e-09,12.6047358864119,5.85256438059577
"AP000892.3","AP000892.3",-1.57485675060405,3.05191161914715e-08,4.84566748240774e-09,1329.6022329538,-5.85238724683286
"NCAPD2","NCAPD2",-0.507886650839173,3.05191161914715e-08,4.84485840160427e-09,1491.2978929121,-5.85241501037684
"PIGS","PIGS",-0.404351920678332,3.05299423966919e-08,4.84826465647647e-09,1911.6522739649,-5.85229815547938
"RAB30","RAB30",-0.696058809845137,3.05299423966919e-08,4.84905475974672e-09,1227.67706289704,-5.85227106162997
"AL359232.1","AL359232.1",1.0427741192638,3.05466474403537e-08,4.85254264373935e-09,6.41905348193156,5.85215150806867
"TRIM3","TRIM3",-0.411862082961439,3.05960746997613e-08,4.86123048113643e-09,501.075078269288,-5.85185407980379
"ABO","ABO",-1.10330829980274,3.08754231024666e-08,4.90645812082148e-09,151.678504500287,-5.85031401745672
"LRRC8C-DT","LRRC8C-DT",0.64844401697539,3.08943174913849e-08,4.91030478557846e-09,48.8149958807092,5.85018367138312
"COX20","COX20",0.540943752383494,3.09019401122681e-08,4.91236065392977e-09,1800.34288020715,5.8501140480371
"FAM171B","FAM171B",-0.808424132962992,3.09846094316699e-08,4.92634886972013e-09,568.293030568405,-5.84964107920813
"PLIN5","PLIN5",-2.53081467415904,3.10044354935269e-08,4.9303482218729e-09,192.72700049935,-5.84950609352434
"MYO1B","MYO1B",-0.665042261628271,3.11572131466263e-08,4.95549435029678e-09,3965.47888441397,-5.84865979733823
"BBS10","BBS10",-0.481189151331845,3.12311037947471e-08,4.96809984679957e-09,647.080731454833,-5.84823712882743
"UBE3B","UBE3B",-0.402873244506334,3.13466127666453e-08,4.98733096915697e-09,1332.06209027656,-5.84759430592354
"MRGPRE","MRGPRE",-2.94850051738694,3.13619918766956e-08,4.9906347356451e-09,7.49367721977314,-5.84748411645022
"TMEM132A","TMEM132A",-1.04919312841169,3.14661563212811e-08,5.00807018146567e-09,371.640348541575,-5.84690377067738
"RBMS3","RBMS3",-1.01762719099927,3.14845853298289e-08,5.01186355177965e-09,1782.38250404159,-5.84677776724467
"AC025580.2","AC025580.2",1.17154372824024,3.15459603400858e-08,5.02249544800895e-09,31.7101745026473,5.84642510409269
"FAM92A","FAM92A",0.518627344229858,3.16065604465495e-08,5.03300730299983e-09,753.048659591462,5.84607713614401
