"Fibroid","Myeloid","Lymphoid","IFN_high","Vascular","Muscle","sample_id","cluster_bio"
0.312805850714781,0.437531814651406,0.491155156250001,0.913206283609423,0.070251890776929,-0.234651736608075,"STRAPPAT00096-baseline","Lymphoid"
-0.300390287845104,0.492300749709684,-0.168343503484531,0.286127395320538,-2.23288649089574,-0.2227779664043,"STRAPPAT00107-baseline","IFN-high"
0.851861789390315,0.0593271263341998,0.0903186718496976,-0.0771586862217094,0.1125057823772,-0.112689417214895,"STRAPPAT00106-baseline","Lymphoid"
0.317334565250903,-0.112486127234297,-0.0664064813020677,0.369248994820789,-0.795773421948114,-0.191400875455024,"STRAPPAT00104-baseline","IFN-high"
-0.106213457282066,-0.0818637981343538,-0.0440577837489838,1.14787217682889,-0.132781778569531,-0.232446831897007,"STRAPPAT00103-baseline","IFN-high"
0.0305745977812361,0.0641896148421825,0.0737562228714672,0.754990644294972,-0.804993721848637,-0.268434540638069,"STRAPPAT00102-baseline","IFN-high"
0.121951232417672,-0.427279697977483,-0.406263050926236,-0.489178332744185,-0.566084977316995,-0.232652100554674,"STRAPPAT00100-baseline","Lymphoid"
0.509300313199487,0.287349521908167,0.296026842472285,0.988519329894638,-0.0773200166369526,-0.341825458247793,"STRAPPAT00099-baseline","Lymphoid"
0.164550640068902,-0.0591416353250801,-0.503695161585969,-0.52640545368834,-1.28494714209704,-0.155862302689635,"STRAPPAT00111-baseline","IFN-high"
0.264979228017031,-0.40637725278478,-0.58359016650208,-0.716085872193541,1.25028702270481,-0.200157654608639,"STRAPPAT00148-baseline","Vascular"
0.586368761615993,0.79221199059561,0.793091101433474,0.697312699326081,0.357816069155151,0.274969003362081,"STRAPPAT00110-baseline","Lymphoid"
0.372964070300165,0.721485179597284,0.488433900050623,-0.654641750616186,0.124838718292893,-0.140837077674805,"STRAPPAT00109-baseline","Lymphoid"
-0.247752324563898,-0.273823197894234,1.40873269026575,0.232540659407739,-0.781541763483375,-0.189932138710652,"STRAPPAT00108-baseline","IFN-high"
-0.252777452575728,1.17113442160813,1.06610059934398,1.68130442770683,-1.17141645872957,-0.310539370792146,"STRAPPAT00115-baseline","Lymphoid"
-0.108031755133879,-0.727509712776554,-1.39266641521862,-1.46185702136566,-0.288068451334041,5.02324235889539,"STRAPPAT00113-baseline","Myeloid"
-0.381889036888118,1.74133647124152,1.25414034765037,1.35177378992376,-2.1473548498,-0.306250605849697,"STRAPPAT00112-baseline","Lymphoid"
0.0677099761540063,-0.80133694308265,-0.924622623317013,-1.52713529146219,1.1803782320665,-0.221801514873124,"STRAPPAT00131-baseline","Vascular"
-0.582829933660164,-0.316538278114917,-0.263571310399143,1.10225032545535,-1.3173727910687,-0.0963938442029661,"STRAPPAT00129-baseline","IFN-high"
0.28601201360496,-0.671306499435479,-1.34164833103529,-1.68631134543571,0.319553633817975,-0.169334130488981,"STRAPPAT00126-baseline","IFN-high"
-0.00595906028479357,-0.383952096221462,0.199649774751472,1.02173324854634,-0.995780140026411,-0.052860937735138,"STRAPPAT00125-baseline","IFN-high"
-0.759440082682358,-1.9080483979624,-2.26253385127521,-1.00984961970361,0.327637272771468,-0.27785152963437,"STRAPPAT00117-baseline","Fibroid"
0.366549075981689,0.97129262327852,0.85616278935576,0.985156309986477,-0.718779373264521,-0.309739054981679,"STRAPPAT00122-baseline","Lymphoid"
-0.529544580188973,0.52071204389012,1.17212140524199,1.81146726679889,-0.172380080936365,-0.296248514012811,"STRAPPAT00119-baseline","Lymphoid"
-0.147324344688839,1.230874848448,0.875859045812689,-0.284699038474268,0.459721175504989,-0.311684332634275,"STRAPPAT00136-baseline","Lymphoid"
-0.66416959081243,0.610251208384582,-0.412970327783267,-1.1922234529682,-1.38999530144915,-0.196611947651139,"STRAPPAT00135-baseline","IFN-high"
-0.685859338089569,-1.1156208362748,-0.823115310545405,-1.02102081302708,0.732154560825565,-0.271034834262521,"STRAPPAT00133-baseline","Vascular"
0.440850903245303,0.582692278970338,0.717638493005188,-0.00129578882755654,0.214840327992116,-0.268733608336634,"STRAPPAT00142-baseline","Lymphoid"
-0.279553061443823,0.0235465921288312,-0.24264760167879,-0.861979455662476,-0.748039714010701,-0.224184067594855,"STRAPPAT00141-baseline","IFN-high"
-2.06293689030868,-2.16362171308008,-1.79982694331728,-1.28876882741079,-1.18340333802927,-0.149872647397523,"STRAPPAT00226-baseline","Fibroid"
-0.320849273240167,-1.37004696307256,-0.765069038253167,-0.66424178214689,1.11210869332306,-0.0103072916420874,"STRAPPAT00138-baseline","Fibroid"
0.255486162242186,1.07596720795458,1.81510063651356,1.11083461336666,-0.579246234099647,0.106058335536053,"STRAPPAT00137-baseline","Lymphoid"
0.435612277588175,-0.608948082875691,-0.726173593928656,1.380681982658,1.38678494737942,-0.310067974627731,"STRAPPAT00149-baseline","Vascular"
0.677006600506953,-1.48152728726243,-1.34157707901568,-0.792392420517119,1.33867806864653,-0.133227516487479,"STRAPPAT00193-baseline","Vascular"
-0.287312254113861,1.02349361875543,0.394844710501084,0.133679714702276,-1.47927449087345,-0.149048113332103,"STRAPPAT00192-baseline","IFN-high"
0.367102503183432,1.31514673900423,1.38519867363847,1.46851918933872,-0.67956014018222,-0.290235086863569,"STRAPPAT00191-baseline","Lymphoid"
-0.848527867916596,-0.677610539444229,0.7408047459506,0.450482845726663,-0.482783275741608,-0.184466645017934,"STRAPPAT00190-baseline","Fibroid"
0.715239382334804,-0.394111643925818,0.122073597428154,0.982234020750927,-0.0576722916003276,-0.113246080765737,"STRAPPAT00188-baseline","Vascular"
0.51767137896455,0.691833438861176,0.810199782442211,1.74171303926137,-0.268211312135058,-0.326090486173133,"STRAPPAT00187-baseline","Lymphoid"
0.557033676658296,-0.417830585021361,-0.571621435794762,1.56321177361866,0.536935968887536,-0.237240298302446,"STRAPPAT00185-baseline","Vascular"
0.839364968508036,-0.214073580559127,-0.29692913638068,-0.569375587065717,0.49708284713156,-0.196038402110978,"STRAPPAT00184-baseline","Vascular"
0.772832105593076,0.41710797902758,0.631993940394167,1.64144959584922,0.0762700664941386,-0.193865481197536,"STRAPPAT00183-baseline","Lymphoid"
-0.141744040610621,-1.70737819988575,-1.1690129702486,-0.499126578236998,1.83808781215971,-0.212952577708144,"STRAPPAT00221-baseline","Vascular"
0.116067763746987,0.164778365559313,0.131662303071935,0.345695256677609,0.58034044048311,-0.225672129988551,"STRAPPAT00182-baseline","Vascular"
0.329120339740669,0.624295069027644,0.614094186417989,0.817748640090604,-0.161871503797886,-0.301378794794494,"STRAPPAT00181-baseline","Lymphoid"
0.491893786691854,0.501726885691197,0.553781097414694,0.0482009039023815,0.282351852556061,-0.325032097098504,"STRAPPAT00180-baseline","Lymphoid"
0.588115225066492,0.122877006369457,-0.0299991772386401,0.822927407775795,0.0397532894840597,-0.317179666618566,"STRAPPAT00179-baseline","Lymphoid"
-0.240693601296882,0.115140142104447,0.440024489535085,1.96129874082677,-0.641410203067846,-0.300092076761623,"STRAPPAT00178-baseline","IFN-high"
0.142322370210131,-0.405508252167818,0.496703768882899,-0.352269441724247,0.904941654235535,-0.099675519789479,"STRAPPAT00176-baseline","Vascular"
0.276371180440953,0.452588877751467,0.806281194892992,1.2841785558852,-0.0624105686574217,0.106622490044817,"STRAPPAT00174-baseline","Lymphoid"
0.843421322563985,0.762335187800324,0.89867975593962,1.73007309519949,-0.142343446200043,-0.260935433911014,"STRAPPAT00173-baseline","Lymphoid"
0.458340870958334,1.58815017286063,1.40768029905037,0.833843089602719,-1.05637711299045,-0.293884458863052,"STRAPPAT00170-baseline","Lymphoid"
-0.0333919581529392,-0.149825129519846,1.19945897964273,0.538566092282803,-0.875666271476806,-0.317522965041915,"STRAPPAT00169-baseline","Lymphoid"
0.549464387817639,0.0917359299453718,0.570763502986876,0.404015469166468,-0.0308773276547728,-0.197231983250098,"STRAPPAT00120-baseline","Vascular"
-0.370339532343471,0.0767447374367158,0.241791313652641,-0.720208917034214,0.525621847997425,-0.29446023337104,"STRAPPAT00166-baseline","Vascular"
0.0960169046131421,0.0246194825024017,-0.0436424782277147,-0.732019089762821,-0.12246856575032,-0.264436325613425,"STRAPPAT00164-baseline","Vascular"
0.192801057984066,1.63783211523219,1.3930093677252,0.11098349434541,-0.630938504906058,-0.272546486582829,"STRAPPAT00163-baseline","Lymphoid"
0.330097205256108,-0.15321698218481,-0.202257291730511,-1.15244411845122,0.458417226534493,-0.19457786197566,"STRAPPAT00162-baseline","Vascular"
0.413897667152129,0.747124895151575,0.716284452218618,0.693237742682075,-0.582184758520754,-0.27289440186986,"STRAPPAT00161-baseline","Lymphoid"
0.35653990243237,0.702999726898582,0.455534733476446,-0.434550108917663,0.742693618732669,-0.301233864301129,"STRAPPAT00159-baseline","Lymphoid"
0.234716294881651,0.00562789993435428,-0.185849339504915,-0.0310046303610321,1.37947376622029,-0.272579971562319,"STRAPPAT00158-baseline","Vascular"
0.380101391601613,0.621700479839029,0.38814165629578,-0.59671041215901,0.00533678436471527,-0.0491218512862261,"STRAPPAT00157-baseline","Lymphoid"
-0.0125914854097717,0.541294105472898,0.0770959796425437,-0.581627683351821,0.313733687916343,-0.352313147877127,"STRAPPAT00155-baseline","Lymphoid"
-0.202685664914019,0.998740998762176,1.00880756598991,1.29648867375652,-0.700104788993097,-0.346248051073052,"STRAPPAT00154-baseline","Lymphoid"
-0.0240111840622725,-0.804973940365576,-0.0913257109165253,0.158644609279302,1.21298449984416,0.000735085295836189,"STRAPPAT00168-baseline","Vascular"
0.33053137845088,0.0418880322011821,0.3275134673617,0.648108687202686,0.795946678445215,-0.247348755872427,"STRAPPAT00153-baseline","Vascular"
0.538540238460354,0.983178727218044,0.682132818356959,0.410397947171436,0.10903421287802,0.416510366660465,"STRAPPAT00152-baseline","Lymphoid"
-0.692473708078778,-0.395430254329014,-0.0225857622653148,-0.674508175540567,1.60884770728729,-0.276020595073948,"STRAPPAT00150-baseline","Vascular"
0.463060683830253,0.681652481154516,1.23152706242788,0.601898179385342,-0.3601785875214,-0.294650611313843,"STRAPPAT00147-baseline","Lymphoid"
-0.0805914101742232,-0.493164277787261,-0.694111571936221,-1.28348560711232,1.63547242380121,-0.22845455525028,"STRAPPAT00146-baseline","Vascular"
0.424065438693686,0.974812170810665,1.245756674997,1.41482904850617,-0.245538174275277,-0.288146014187441,"STRAPPAT00145-baseline","Lymphoid"
-0.394464621492636,1.4429651112075,0.896976547079184,-0.907212206530249,0.0978681299667578,-0.309561469593246,"STRAPPAT00144-baseline","Lymphoid"
